ppl,position,thumbnail,source,source_logo,title,link,original,sightengine,deepfake_score
"Catherine, Princess of Wales",33,https://ts2.explicit.bing.net/th?id=OIP.1FS6YOBqim_fJ6LGxnRxjwHaDt&pid=15.1,,,,https://www.bing.com/images/search?view=detailV2&id=5DE45707B4CB66F56F73D3AF4B604ED859EEC8BD&thid=OIP.1FS6YOBqim_fJ6LGxnRxjwHaDt&mediaurl=https%3a%2f%2fhips.hearstapps.com%2fhmg-prod%2fimages%2fprincess-diana-engagement-ring-1619521659.jpg&exph=1000&expw=2000&q=catherine+princess+of+wales+engagement+ring&simid=608048923656869969&ck=669443F5C24A83945D5985DEE28D43C2&itb=0&FORM=IVCLIG,https://hips.hearstapps.com/hmg-prod/images/princess-diana-engagement-ring-1619521659.jpg,0.01,
"Catherine, Princess of Wales",34,https://ts2.mm.bing.net/th?id=OIP.B5YZkm36wiE4Oz82QJUXkQHaEK&pid=15.1,,,,https://www.bing.com/images/search?view=detailV2&id=167DDD84695F12A48C31C88F7E1AD2E9B4995E26&thid=OIP.B5YZkm36wiE4Oz82QJUXkQHaEK&mediaurl=https%3a%2f%2fimages.hellomagazine.com%2fhorizon%2flandscape%2f48b485c40dbe-kate-middleton-engagement-ring-t.jpg%3ftx%3dc_fill&exph=1080&expw=1920&q=catherine+princess+of+wales+engagement+ring&simid=607988261555997949&ck=A9213095E91192C0A958B0F90C1795CD&itb=0&FORM=IVCLIG,https://images.hellomagazine.com/horizon/landscape/48b485c40dbe-kate-middleton-engagement-ring-t.jpg?tx=c_fill,0.01,2.6838267785933567e-06
"Catherine, Princess of Wales",35,https://ts3.mm.bing.net/th?id=OIP.v0X2k7ohTm5lqy3Cjua4gwHaEs&pid=15.1,,,,https://www.bing.com/images/search?view=detailV2&id=7C07059FB3803AB07AFA567D3100B34983AB3121&thid=OIP.v0X2k7ohTm5lqy3Cjua4gwHaEs&mediaurl=https%3a%2f%2fs.yimg.com%2fuu%2fapi%2fres%2f1.2%2f0kH8ZnKmO3Ryja1zTArVuA--%7eB%2faD05MTI7dz0xNDQwO2FwcGlkPXl0YWNoeW9u%2fhttps%3a%2f%2fmedia.zenfs.com%2fen%2fcosmopolitan_438%2fea0444065da57e7f5659e6aeeeb734c3&exph=912&expw=1440&q=catherine+princess+of+wales+engagement+ring&simid=608003173642928914&ck=AEFA28FEF68E7B654D69A3C7B829D3FF&itb=0&FORM=IVCLIG,https://s.yimg.com/uu/api/res/1.2/0kH8ZnKmO3Ryja1zTArVuA--~B/aD05MTI7dz0xNDQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/cosmopolitan_438/ea0444065da57e7f5659e6aeeeb734c3,0.01,
"Catherine, Princess of Wales",36,https://ts3.explicit.bing.net/th?id=OIP.DGCDT90_RidSR4QAz_SfYQHaJQ&pid=15.1,,,,https://www.bing.com/images/search?view=detailV2&id=D63E6E5A46EEEE8BEE98F3559E27B559FCCCE152&thid=OIP.DGCDT90_RidSR4QAz_SfYQHaJQ&mediaurl=https%3a%2f%2fi.pinimg.com%2foriginals%2f81%2fe9%2f88%2f81e9883ee43488574401c29f83d030a9.jpg&exph=1349&expw=1080&q=catherine+princess+of+wales+engagement+ring&simid=608011488726708918&ck=AB7351C1A7C9BEADE9EBD5C6110A8451&itb=0&FORM=IVCLIG,https://i.pinimg.com/originals/81/e9/88/81e9883ee43488574401c29f83d030a9.jpg,0.01,0.00026096130022779107
"Catherine, Princess of Wales",37,https://ts1.explicit.bing.net/th?id=OIP.aobPROTc3UHi0dxWVDlLagHaEW&pid=15.1,,,,https://www.bing.com/images/search?view=detailV2&id=44C617F390CFFDAE35F561D8B32B00D55C33D7B6&thid=OIP.aobPROTc3UHi0dxWVDlLagHaEW&mediaurl=http%3a%2f%2fzzzitajewellery.com%2fcdn%2fshop%2farticles%2fKate_Middleton_s_Sapphire_Engagement_Ring.png%3fv%3d1685773908&exph=684&expw=1164&q=catherine+princess+of+wales+engagement+ring&simid=608027457422848628&ck=0D5CB2D663AD4DD8A2B406A924626D5A&itb=0&FORM=IVCLIG,http://zzzitajewellery.com/cdn/shop/articles/Kate_Middleton_s_Sapphire_Engagement_Ring.png?v=1685773908,0.01,7.377634756267071e-05
"Catherine, Princess of Wales",38,https://ts4.explicit.bing.net/th?id=OIP.zSRJGzVVja0gN1CZ3LKUYwHaDu&pid=15.1,,,,https://www.bing.com/images/search?view=detailV2&id=9022B01021A4C5DF01E08BC665B98ED8A34E91B9&thid=OIP.zSRJGzVVja0gN1CZ3LKUYwHaDu&mediaurl=https%3a%2f%2fhips.hearstapps.com%2fhmg-prod%2fimages%2froyal-engagement-rings-1544454128.jpg%3fcrop%3d1.00xw%3a0.893xh%3b0%2c0.0406xh%26resize%3d1200%3a*&exph=603&expw=1200&q=catherine+princess+of+wales+engagement+ring&simid=607994295959385107&ck=71790C0E941C097038BD251887F438CF&itb=0&FORM=IVCLIG,"https://hips.hearstapps.com/hmg-prod/images/royal-engagement-rings-1544454128.jpg?crop=1.00xw:0.893xh;0,0.0406xh&resize=1200:*",0.01,
"Catherine, Princess of Wales",39,https://ts1.mm.bing.net/th?id=OIP.bJlQ4Qowlp_HvuoTyNDhdgHaFF&pid=15.1,,,,https://www.bing.com/images/search?view=detailV2&id=C6136E2085AC61E29F205D635B99D4E0F0FC4908&thid=OIP.bJlQ4Qowlp_HvuoTyNDhdgHaFF&mediaurl=https%3a%2f%2fmedia.distractify.com%2fbrand-img%2f1cvxprFcs%2f0x0%2fgettyimages-937003516-1573776075470.jpg&exph=1283&expw=1868&q=catherine+princess+of+wales+engagement+ring&simid=608010273258999356&ck=FE6171639BDE3D7673C8BD789366AA5E&itb=0&FORM=IVCLIG,https://media.distractify.com/brand-img/1cvxprFcs/0x0/gettyimages-937003516-1573776075470.jpg,0.01,0.005620182957500219
"Catherine, Princess of Wales",40,https://ts2.mm.bing.net/th?id=OIP.Z2rpdj3-dhCXBHJ3h2LetQHaE7&pid=15.1,,,,https://www.bing.com/images/search?view=detailV2&id=250BCD819C6BF58D991A82851048B7BD44AB4A87&thid=OIP.Z2rpdj3-dhCXBHJ3h2LetQHaE7&mediaurl=https%3a%2f%2fpeople.com%2fthmb%2f8YKjPxnlXNSmReDPzrVv4wS6wl0%3d%2f650x0%2ffilters%3ano_upscale()%3amax_bytes(150000)%3astrip_icc()%3afocal(749x0%3a751x2)%2fprincess-diana-duchess-cambridge-ring-1-072822-a-3009811d26c74d239abff80f76cf6046.jpg&exph=433&expw=650&q=catherine+princess+of+wales+engagement+ring&simid=608030657167128213&ck=938AE2219CE5BFFD5080569F9C158AA6&itb=0&FORM=IVCLIG,https://people.com/thmb/8YKjPxnlXNSmReDPzrVv4wS6wl0=/650x0/filters:no_upscale():max_bytes(150000):strip_icc():focal(749x0:751x2)/princess-diana-duchess-cambridge-ring-1-072822-a-3009811d26c74d239abff80f76cf6046.jpg,0.01,5.289933324092999e-05
"Catherine, Princess of Wales",41,https://ts1.mm.bing.net/th?id=OIP.mDIIk_S4W_O8rYN6cYnYvAHaFj&pid=15.1,,,,https://www.bing.com/images/search?view=detailV2&id=E7AE886EF78B18760237E00D1D9679E43391E564&thid=OIP.mDIIk_S4W_O8rYN6cYnYvAHaFj&mediaurl=https%3a%2f%2fi.pinimg.com%2foriginals%2f14%2f22%2fd5%2f1422d57102071db4755f25e4dee7c407.jpg&exph=480&expw=640&q=catherine+princess+of+wales+engagement+ring&simid=608044216367479748&ck=EE4F67C964B28B07E5BCD989B488906F&itb=0&FORM=IVCLIG,https://i.pinimg.com/originals/14/22/d5/1422d57102071db4755f25e4dee7c407.jpg,0.01,1.017720660456689e-05
"Catherine, Princess of Wales",42,https://ts3.mm.bing.net/th?id=OIP.3uDCTIDzVF6IXPnCJz0rywHaHa&pid=15.1,,,,https://www.bing.com/images/search?view=detailV2&id=DA4CEDDE72B7A6307C3A1D39D54E5F144A57E55D&thid=OIP.3uDCTIDzVF6IXPnCJz0rywHaHa&mediaurl=https%3a%2f%2fi.etsystatic.com%2f12087931%2fr%2fil%2f8db333%2f6290493801%2fil_794xN.6290493801_7aph.jpg&exph=794&expw=794&q=catherine+princess+of+wales+engagement+ring&simid=608003843666351630&ck=62040D3684C778FCAB3F7EB4DF347A23&itb=0&FORM=IVCLIG,https://i.etsystatic.com/12087931/r/il/8db333/6290493801/il_794xN.6290493801_7aph.jpg,0.01,0.0004595610371325165
"Catherine, Princess of Wales",43,https://ts1.mm.bing.net/th?id=OIP.fcYZYFbelnzSwUEbHf9d2gHaL2&pid=15.1,,,,https://www.bing.com/images/search?view=detailV2&id=210C98FC6BB2BAFD557F0BEF9819C9775C43B141&thid=OIP.fcYZYFbelnzSwUEbHf9d2gHaL2&mediaurl=https%3a%2f%2fi.pinimg.com%2foriginals%2fe1%2fc6%2f15%2fe1c6156910dbef445048dadfd5b11f85.jpg&exph=1177&expw=736&q=catherine+princess+of+wales+engagement+ring&simid=608043705276260820&ck=7D485FE5A03A515CCB585D5BCD7FAE21&itb=0&FORM=IVCLIG,https://i.pinimg.com/originals/e1/c6/15/e1c6156910dbef445048dadfd5b11f85.jpg,0.01,
"Catherine, Princess of Wales",44,https://ts2.mm.bing.net/th?id=OIP.NK3j9XkGzl341nDuRjZmTwHaKl&pid=15.1,,,,https://www.bing.com/images/search?view=detailV2&id=25A46917B0472A955E08B756D2BF182079AC76DB&thid=OIP.NK3j9XkGzl341nDuRjZmTwHaKl&mediaurl=https%3a%2f%2fpagesix.com%2fwp-content%2fuploads%2fsites%2f3%2f2022%2f11%2fkate-middleton-princess-diana-20.jpg&exph=2859&expw=2000&q=catherine+princess+of+wales+engagement+ring&simid=608054202183330457&ck=33E1B32B5BA0B9225D93E1A2C0792286&itb=0&FORM=IVCLIG,https://pagesix.com/wp-content/uploads/sites/3/2022/11/kate-middleton-princess-diana-20.jpg,0.01,0.0006023388705216348
"Catherine, Princess of Wales",45,https://ts4.explicit.bing.net/th?id=OIP.A6y9ExZvogw1PUnoxL8IugHaHa&pid=15.1,,,,https://www.bing.com/images/search?view=detailV2&id=DA4CEDDE72B7A6307C3AA505A230FA6EF1DE6A9D&thid=OIP.A6y9ExZvogw1PUnoxL8IugHaHa&mediaurl=https%3a%2f%2fi.etsystatic.com%2f12087931%2fr%2fil%2fa08245%2f6275751295%2fil_1588xN.6275751295_k9oj.jpg&exph=1588&expw=1588&q=catherine+princess+of+wales+engagement+ring&simid=608038216301358167&ck=98F8563595A096442F54AC6CA06022A3&itb=0&FORM=IVCLIG,https://i.etsystatic.com/12087931/r/il/a08245/6275751295/il_1588xN.6275751295_k9oj.jpg,0.01,
"Catherine, Princess of Wales",46,https://ts2.mm.bing.net/th?id=OIP.MtpVXp3L8Pa1e_RjWyFlXwHaHa&pid=15.1,,,,https://www.bing.com/images/search?view=detailV2&id=CFEECFD0BD9979C5FDCC38B7892F2D36FD1FF984&thid=OIP.MtpVXp3L8Pa1e_RjWyFlXwHaHa&mediaurl=https%3a%2f%2fblog.bradfordexchange.com%2fwp-content%2fuploads%2f2018%2f05%2fblog_Kate_Middleton_Princess_Diana_Ring_108433001-960x960.jpg&exph=960&expw=960&q=catherine+princess+of+wales+engagement+ring&simid=608047626575612765&ck=8C810FF7FC028FAEB02A9D22D7304011&itb=0&FORM=IVCLIG,https://blog.bradfordexchange.com/wp-content/uploads/2018/05/blog_Kate_Middleton_Princess_Diana_Ring_108433001-960x960.jpg,0.01,1.585509380674921e-05
"Catherine, Princess of Wales",47,https://ts4.mm.bing.net/th?id=OIP.aHY9vwL9WNdsYqetxFUCMQHaEK&pid=15.1,,,,https://www.bing.com/images/search?view=detailV2&id=52AD78CA62F13BC05E201974F2DD1D2E06E68524&thid=OIP.aHY9vwL9WNdsYqetxFUCMQHaEK&mediaurl=https%3a%2f%2fassets.vogue.com%2fphotos%2f644d25439e3991f26e2d230f%2f16%3a9%2fw_1280%2cc_limit%2fGettyImages-1127592632.jpg&exph=720&expw=1280&q=catherine+princess+of+wales+engagement+ring&simid=608026602697406347&ck=984FB242DD11AD82B3884B397F578BE1&itb=0&FORM=IVCLIG,"https://assets.vogue.com/photos/644d25439e3991f26e2d230f/16:9/w_1280,c_limit/GettyImages-1127592632.jpg",0.01,9.776023944141343e-05
"Catherine, Princess of Wales",48,https://ts4.mm.bing.net/th?id=OIP.DtKwlfoJSsNA8V8xTl9NTAHaE8&pid=15.1,,,,https://www.bing.com/images/search?view=detailV2&id=E75F1269A3C5F554A315846485FFFB5792A686E0&thid=OIP.DtKwlfoJSsNA8V8xTl9NTAHaE8&mediaurl=https%3a%2f%2fimage.gala.de%2f24157484%2ft%2faF%2fv4%2fw1440%2fr1.5%2f-%2fcatherine-princess-of-wales-aufmacher.jpg&exph=960&expw=1440&q=catherine+princess+of+wales+engagement+ring&simid=608032495392265711&ck=53A57E526183B61485355703C93BA29C&itb=0&FORM=IVCLIG,https://image.gala.de/24157484/t/aF/v4/w1440/r1.5/-/catherine-princess-of-wales-aufmacher.jpg,0.01,1.0374151315772906e-05
"Catherine, Princess of Wales",49,https://ts1.mm.bing.net/th?id=OIP.5lDWinA18xWbf0kSqziiAQHaI_&pid=15.1,,,,https://www.bing.com/images/search?view=detailV2&id=1591B764CBCDA77AD8E7364EA58E1EE1E79D2FBE&thid=OIP.5lDWinA18xWbf0kSqziiAQHaI_&mediaurl=https%3a%2f%2fimages.hellomagazine.com%2fhorizon%2foriginal_aspect_ratio%2fcffe1b2f04e9-kate-middleton-engagement-ring.jpg%3ftx%3dc_limit&exph=808&expw=665&q=catherine+princess+of+wales+engagement+ring&simid=608013971162885852&ck=CC9759BAC291632824D65297AD8FB4A1&itb=0&FORM=IVCLIG,https://images.hellomagazine.com/horizon/original_aspect_ratio/cffe1b2f04e9-kate-middleton-engagement-ring.jpg?tx=c_limit,0.01,
"Catherine, Princess of Wales",50,https://ts1.mm.bing.net/th?id=OIP.mRp98E-csU9RvYdtYfUQxgHaLQ&pid=15.1,,,,https://www.bing.com/images/search?view=detailV2&id=E537B3238DDF423835F756E5831FF5B4DE0D3196&thid=OIP.mRp98E-csU9RvYdtYfUQxgHaLQ&mediaurl=https%3a%2f%2fimages.hellomagazine.com%2fhorizon%2foriginal_aspect_ratio%2f2d567f957e57-kate-middleton-engagment-ring.jpg&exph=1024&expw=674&q=catherine+princess+of+wales+engagement+ring&simid=608021414398753024&ck=1E04EE9A98C903B45ACF00F68D8498C4&itb=0&FORM=IVCLIG,https://images.hellomagazine.com/horizon/original_aspect_ratio/2d567f957e57-kate-middleton-engagment-ring.jpg,0.01,6.31517032161355e-05
"Catherine, Princess of Wales",51,https://ts2.mm.bing.net/th?id=OIP.2MNuXQuYk8PIvSw_iSHeQQHaJy&pid=15.1,,,,https://www.bing.com/images/search?view=detailV2&id=D0D29F0D74BF8CFA435F2E79BDCDCEB0CA32A229&thid=OIP.2MNuXQuYk8PIvSw_iSHeQQHaJy&mediaurl=https%3a%2f%2fcdn.images.express.co.uk%2fimg%2fdynamic%2f12%2f590x%2fsecondary%2fkate-middleton-4473320.jpg%3fr%3d1671810210950&exph=712&expw=539&q=catherine+princess+of+wales+engagement+ring&simid=608049847075875389&ck=DCA1DB651DA2774480B503B3528173B7&itb=0&FORM=IVCLIG,https://cdn.images.express.co.uk/img/dynamic/12/590x/secondary/kate-middleton-4473320.jpg?r=1671810210950,0.01,
"Catherine, Princess of Wales",52,https://ts3.mm.bing.net/th?id=OIP.CQgXgLWCmKVEkkP3zTKkXwHaHa&pid=15.1,,,,https://www.bing.com/images/search?view=detailV2&id=BE29D74CFF7C53A19D6DFB9613BE0EA3261A05AB&thid=OIP.CQgXgLWCmKVEkkP3zTKkXwHaHa&mediaurl=https%3a%2f%2fwww.brides.com%2fthmb%2fz_floNtLc-EeP8G8ut7ioVYnyr8%3d%2f1500x0%2ffilters%3ano_upscale()%3amax_bytes(150000)%3astrip_icc()%2f__opt__aboutcom__coeus__resources__content_migration__brides__proteus__5ac4ef4bf7e74931bb0ab4fa__11-186af486b5b5471892158326adfd2672.jpeg&exph=1500&expw=1500&q=catherine+princess+of+wales+wedding&simid=607995915185842842&ck=0191F0E99FF8FEC7E82E1A063B8EFEF7&itb=0&FORM=IVCLIG,https://www.brides.com/thmb/z_floNtLc-EeP8G8ut7ioVYnyr8=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/__opt__aboutcom__coeus__resources__content_migration__brides__proteus__5ac4ef4bf7e74931bb0ab4fa__11-186af486b5b5471892158326adfd2672.jpeg,0.01,1.619381748696469e-07
"Catherine, Princess of Wales",53,https://ts2.mm.bing.net/th?id=OIP.rKu4x5C3mGQ-zDakwyILDgHaJQ&pid=15.1,,,,https://www.bing.com/images/search?view=detailV2&id=0A5887D87A8D83AF25ADBAAB3C13FE062E830D70&thid=OIP.rKu4x5C3mGQ-zDakwyILDgHaJQ&mediaurl=https%3a%2f%2fcdn.britannica.com%2f38%2f222938-050-F1456782%2fPrince-William-Kate-Middleton-Royal-Wedding-Sarah-Burton-Wedding-Dress.jpg&exph=1600&expw=1281&q=catherine+princess+of+wales+wedding&simid=607993230850288257&ck=F969D40840F4FE4073C7DB2EE2AB065A&itb=0&FORM=IVCLIG,https://cdn.britannica.com/38/222938-050-F1456782/Prince-William-Kate-Middleton-Royal-Wedding-Sarah-Burton-Wedding-Dress.jpg,0.01,3.469699194624809e-08
"Catherine, Princess of Wales",54,https://ts2.mm.bing.net/th?id=OIP.Z4WFCNaHrWeWjgyE3bIaCwHaFm&pid=15.1,,,,https://www.bing.com/images/search?view=detailV2&id=BEFD22A2967CF3417EE2603E3E2302E897734CBC&thid=OIP.Z4WFCNaHrWeWjgyE3bIaCwHaFm&mediaurl=https%3a%2f%2fmedia.tatler.com%2fphotos%2f644bf3ee441642ee1f87ca12%2fmaster%2fw_1600%252Cc_limit%2f127639890&exph=1209&expw=1600&q=catherine+princess+of+wales+wedding&simid=608008284661678897&ck=004509376B2BFD46C5CA5E9D1ABE84EF&itb=0&FORM=IVCLIG,https://media.tatler.com/photos/644bf3ee441642ee1f87ca12/master/w_1600%2Cc_limit/127639890,0.01,2.1435787857626565e-05
"Catherine, Princess of Wales",55,https://ts2.mm.bing.net/th?id=OIP._QiaQaIl9uNx9W5czyGFnwHaLH&pid=15.1,,,,https://www.bing.com/images/search?view=detailV2&id=B4C299FE7D42FA3E408E87D89298646A676270C2&thid=OIP._QiaQaIl9uNx9W5czyGFnwHaLH&mediaurl=https%3a%2f%2fmedia.vogue.co.uk%2fphotos%2f6089725af3bb00e6abdde48b%2f2%3a3%2fw_2560%2cc_limit%2fGettyImages-157652191.jpg&exph=2783&expw=1855&q=catherine+princess+of+wales+wedding&simid=608022599781597901&ck=5515761289F72EE06833FD278A92751C&itb=0&FORM=IVCLIG,"https://media.vogue.co.uk/photos/6089725af3bb00e6abdde48b/2:3/w_2560,c_limit/GettyImages-157652191.jpg",0.01,0.006233402993530035
"Catherine, Princess of Wales",56,https://ts1.mm.bing.net/th?id=OIP.fMOfp0QTuKd9pfZYNFI4igHaFK&pid=15.1,,,,https://www.bing.com/images/search?view=detailV2&id=EE57111CD402984E13E1B7B738688000C9BCA835&thid=OIP.fMOfp0QTuKd9pfZYNFI4igHaFK&mediaurl=https%3a%2f%2fcdn.britannica.com%2f33%2f149633-050-8A97C0EF%2fPrince-William-Catherine-British-Westminster-Abbey-London-April-29-2011.jpg&exph=1117&expw=1600&q=catherine+princess+of+wales+wedding&simid=608038091687224324&ck=C4F62EBEFFACF75C99FD5F99C2BDCACE&itb=0&FORM=IVCLIG,https://cdn.britannica.com/33/149633-050-8A97C0EF/Prince-William-Catherine-British-Westminster-Abbey-London-April-29-2011.jpg,0.01,7.6135513893405e-08
"Catherine, Princess of Wales",57,https://ts1.mm.bing.net/th?id=OIP.zLdowbAiVFeuiBLutwLi8QHaL4&pid=15.1,,,,https://www.bing.com/images/search?view=detailV2&id=82C4B0877573FBFBE298F34835BD62ED66DF3E77&thid=OIP.zLdowbAiVFeuiBLutwLi8QHaL4&mediaurl=https%3a%2f%2fm.media-amazon.com%2fimages%2fM%2fMV5BNDg3MDU5NTA5M15BMl5BanBnXkFtZTcwNDgwNzAxNQ%40%40._V1_.jpg&exph=2048&expw=1276&q=catherine+princess+of+wales+wedding&simid=608011089307900036&ck=D16DAD54C0669D694180B9C3E9BDD44A&itb=0&FORM=IVCLIG,https://m.media-amazon.com/images/M/MV5BNDg3MDU5NTA5M15BMl5BanBnXkFtZTcwNDgwNzAxNQ@@._V1_.jpg,0.01,0.23499123752117157
"Catherine, Princess of Wales",58,https://ts4.mm.bing.net/th?id=OIP.mVjs0yBj9h8-hfYs8pCvlAHaLy&pid=15.1,,,,https://www.bing.com/images/search?view=detailV2&id=549BED2D6352E78D8BA827307013DF4550DEB911&thid=OIP.mVjs0yBj9h8-hfYs8pCvlAHaLy&mediaurl=https%3a%2f%2fi.pinimg.com%2foriginals%2fd4%2f93%2fd9%2fd493d94c81ce0f97b603ebd65323285a.jpg&exph=1200&expw=754&q=catherine+princess+of+wales+wedding&simid=608006781411930803&ck=242F050D092CBDB95AAB8277F32A8BA2&itb=0&FORM=IVCLIG,https://i.pinimg.com/originals/d4/93/d9/d493d94c81ce0f97b603ebd65323285a.jpg,0.01,4.027230534120463e-05
"Catherine, Princess of Wales",59,https://ts3.mm.bing.net/th?id=OIP.32UEIiz9KOSws9uPHi78JQHaIW&pid=15.1,,,,https://www.bing.com/images/search?view=detailV2&id=CC78B364638BAFEF6C5D4CF824B417309F6B9836&thid=OIP.32UEIiz9KOSws9uPHi78JQHaIW&mediaurl=https%3a%2f%2fm.media-amazon.com%2fimages%2fM%2fMV5BMjAwODAxMzE4MV5BMl5BanBnXkFtZTcwNjAxNzAxNQ%40%40._V1_.jpg&exph=2048&expw=1817&q=catherine+princess+of+wales+wedding&simid=608040484018137234&ck=991977F7EBAAE9D5FE283A7EF2D67FF9&itb=0&FORM=IVCLIG,https://m.media-amazon.com/images/M/MV5BMjAwODAxMzE4MV5BMl5BanBnXkFtZTcwNjAxNzAxNQ@@._V1_.jpg,0.01,2.1744506739196368e-05
"Catherine, Princess of Wales",60,https://ts1.mm.bing.net/th?id=OIP.fCapfZomSr4cBD1CTu3UKQHaJQ&pid=15.1,,,,https://www.bing.com/images/search?view=detailV2&id=F7BD20C42DB5005730674AF4B9EC6CBA7A42CE2F&thid=OIP.fCapfZomSr4cBD1CTu3UKQHaJQ&mediaurl=https%3a%2f%2fwww.usmagazine.com%2fwp-content%2fuploads%2f2024%2f04%2fPrince-William-and-Kate-Middleton-Share-Never-Before-Seen-Wedding-Portrait-on-13th-Anniversary-Millie-Pilkington.jpg%3fw%3d1000%26quality%3d86%26strip%3dall&exph=1250&expw=1000&q=catherine+princess+of+wales+wedding&simid=608003315356035724&ck=BAFCBC5E5D82D29664357CA4B69EEF96&itb=0&FORM=IVCLIG,https://www.usmagazine.com/wp-content/uploads/2024/04/Prince-William-and-Kate-Middleton-Share-Never-Before-Seen-Wedding-Portrait-on-13th-Anniversary-Millie-Pilkington.jpg?w=1000&quality=86&strip=all,0.01,3.162267603329383e-06
"Catherine, Princess of Wales",61,https://ts1.mm.bing.net/th?id=OIP.vnAdMYbL3lyK-2T6HwmK4QHaMD&pid=15.1,,,,https://www.bing.com/images/search?view=detailV2&id=4CD605E1C850D66C098E371A2F4774DAF2C5F4E8&thid=OIP.vnAdMYbL3lyK-2T6HwmK4QHaMD&mediaurl=https%3a%2f%2fi.pinimg.com%2foriginals%2f5e%2fcf%2f05%2f5ecf057a69c158c89cf57ff6fce3696c.jpg&exph=3418&expw=2100&q=catherine+princess+of+wales+wedding&simid=608017024933133648&ck=33C48D512AD47A35C65169E192EC6ED1&itb=0&FORM=IVCLIG,https://i.pinimg.com/originals/5e/cf/05/5ecf057a69c158c89cf57ff6fce3696c.jpg,0.01,6.318140677308293e-09
"Catherine, Princess of Wales",62,https://ts3.mm.bing.net/th?id=OIP.byZzrvrBxZOej4bgbPUGEwHaKl&pid=15.1,,,,https://www.bing.com/images/search?view=detailV2&id=3BE412523EAE157AC699A5A0C952F59F281B8BE9&thid=OIP.byZzrvrBxZOej4bgbPUGEwHaKl&mediaurl=https%3a%2f%2fi.pinimg.com%2foriginals%2fc6%2fb9%2f56%2fc6b956cfb4006dbe2519fb5c37e1b9a6.jpg&exph=4668&expw=3264&q=catherine+princess+of+wales+wedding&simid=608014787204182614&ck=A6A36DA75C5B1AF4ADE37520B1BC726F&itb=0&FORM=IVCLIG,https://i.pinimg.com/originals/c6/b9/56/c6b956cfb4006dbe2519fb5c37e1b9a6.jpg,0.01,1.3268664815768716e-06
"Catherine, Princess of Wales",63,https://ts3.mm.bing.net/th?id=OIP.jIgS4oO-ygAQHy0e83hI0AAAAA&pid=15.1,,,,https://www.bing.com/images/search?view=detailV2&id=705FABF916208FFB30C9DDBEC8580832AA387DD7&thid=OIP.jIgS4oO-ygAQHy0e83hI0AAAAA&mediaurl=https%3a%2f%2fcatherine-middleton.com%2fphotos%2falbums%2fevents%2f2011%2f04_27_royal_wedding%2f04_kate_arrival%2f00067.jpg&exph=685&expw=474&q=catherine+princess+of+wales+wedding&simid=607995593041922514&ck=5B8C740028CBEFCD77D8C545F6BCF847&itb=0&FORM=IVCLIG,https://catherine-middleton.com/photos/albums/events/2011/04_27_royal_wedding/04_kate_arrival/00067.jpg,0.01,0.0016144472174346447
"Catherine, Princess of Wales",64,https://ts2.mm.bing.net/th?id=OIP.sGBL6k9xTnXnogC6fsEl8wHaEq&pid=15.1,,,,https://www.bing.com/images/search?view=detailV2&id=7A1D7DD13CE13A13BCB27A06BAB99C6C10CCAEDA&thid=OIP.sGBL6k9xTnXnogC6fsEl8wHaEq&mediaurl=https%3a%2f%2fmedia.cnn.com%2fapi%2fv1%2fimages%2fstellar%2fprod%2f240322170509-08-princess-catherine-gallery.jpg%3fq%3dw_1576%2cc_fill&exph=991&expw=1576&q=catherine+princess+of+wales+wedding&simid=608042030240916565&ck=1030DB1DF712E48438163915F1E34AFE&itb=0&FORM=IVCLIG,"https://media.cnn.com/api/v1/images/stellar/prod/240322170509-08-princess-catherine-gallery.jpg?q=w_1576,c_fill",0.01,1.7220219888258725e-05
"Catherine, Princess of Wales",65,https://ts3.mm.bing.net/th?id=OIP.IhUbpv2_s2yKWj8sBJ_dnAHaHq&pid=15.1,,,,https://www.bing.com/images/search?view=detailV2&id=157E187B6C572FE4680D590C53BF0D54DA1F7F47&thid=OIP.IhUbpv2_s2yKWj8sBJ_dnAHaHq&mediaurl=https%3a%2f%2fm.media-amazon.com%2fimages%2fM%2fMV5BMTkyMTY1NTkyMl5BMl5BanBnXkFtZTcwMTgwNzAxNQ%40%40._V1_.jpg&exph=2000&expw=1934&q=catherine+princess+of+wales+wedding&simid=608005269587253630&ck=2E19116429E2A0C0070AA59327AADA2F&itb=0&FORM=IVCLIG,https://m.media-amazon.com/images/M/MV5BMTkyMTY1NTkyMl5BMl5BanBnXkFtZTcwMTgwNzAxNQ@@._V1_.jpg,0.01,3.9003982237773016e-05
